pathway,source_name,dest_name,distance_m,resource,demand,climate,feasibility,infrastructure,score,src_lon,src_lat,dst_lon,dst_lat
waste,"Waste site at 13.1708, 80.2363","Park at 13.1223, 80.2210",5611.7,0.55,0.5,0.8,0.439,1.0,0.6158,80.23634000036141,13.170778999692699,80.221036,13.122305999999998
waste,"Waste site at 13.0725, 80.1798","Park at 13.1155, 80.2073",5613.1,0.55,0.5,0.8,0.439,1.0,0.6158,80.1797800004473,13.072460000331501,80.207263,13.115471999999997
waste,"Waste site at 13.0944, 80.2685","Park at 13.1273, 80.2291",5612.7,0.55,0.5,0.8,0.439,1.0,0.6158,80.2685158798004,13.094378509692598,80.22911,13.127298
waste,"Waste site at 13.1092, 80.2432","Park at 13.1575, 80.2273",5615.4,0.55,0.5,0.8,0.438,1.0,0.6158,80.2431799999987,13.109189999664602,80.227304,13.157521
waste,"Waste site at 13.0918, 80.2592","Park at 13.1334, 80.2890",5616.6,0.55,0.5,0.8,0.438,1.0,0.6158,80.2591783604143,13.091828509668701,80.288971,13.133379
waste,"Waste site at 13.0544, 80.1872","Park at 13.1008, 80.1662",5610.1,0.55,0.5,0.8,0.439,1.0,0.6158,80.1871999998051,13.054440000003401,80.1662,13.100799999999998
waste,"Waste site at 13.1057, 80.2528","Park at 13.1201, 80.2031",5612.3,0.55,0.5,0.8,0.439,1.0,0.6158,80.2527849995517,13.105736669549797,80.203138,13.120130000000001
waste,"Waste site at 13.0382, 80.1493","Park at 13.0423, 80.2009",5611.2,0.55,0.5,0.8,0.439,1.0,0.6158,80.1493129997611,13.0382040000241,80.200893,13.042276999999997
waste,"Waste site at 13.1250, 80.1696","Park at 13.1597, 80.2075",5621.4,0.55,0.5,0.8,0.438,1.0,0.6157,80.1695700000045,13.1250499999418,80.2075149,13.1596992
waste,"Waste site at 13.1004, 80.2075","Park at 13.1214, 80.2547",5619.2,0.55,0.5,0.8,0.438,1.0,0.6157,80.2074899996118,13.100429999637901,80.25468400000001,13.121446
water,"Water site at 13.1425, 80.2638","Park at 13.1249, 80.2623",1950.6,0.5,0.5,0.8,0.805,0.6,0.6157,80.26377016016478,13.142499752246854,80.262283,13.124922999999997
waste,"Waste site at 13.0877, 80.2343","Park at 13.1301, 80.2629",5623.2,0.55,0.5,0.8,0.438,1.0,0.6157,80.2343010003149,13.087721000177197,80.262897,13.130142
waste,"Waste site at 13.0363, 80.2681","Park at 13.0866, 80.2611",5616.9,0.55,0.5,0.8,0.438,1.0,0.6157,80.2680900002427,13.0363199999141,80.261052,13.086637000000001
water,"Water site at 13.0653, 80.2017","Park at 13.0303, 80.1685",5285.6,0.5,0.7,0.8,0.471,0.6,0.6157,80.20166024357731,13.065309542997989,80.16851,13.030271
waste,"Waste site at 13.0926, 80.2111","Park at 13.1356, 80.2386",5619.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.2110900002515,13.0925599996353,80.238592,13.135630999999998
waste,"Waste site at 13.0271, 80.2242","Park at 13.0663, 80.2572",5622.7,0.55,0.5,0.8,0.438,1.0,0.6157,80.2242199996671,13.027092999785697,80.257235,13.066297
waste,"Waste site at 13.0792, 80.1906","Park at 13.0284, 80.1911",5617.7,0.55,0.5,0.8,0.438,1.0,0.6157,80.1906200004269,13.079230000044499,80.19108600000001,13.028438
waste,"Waste site at 13.0688, 80.2170","Park at 13.1053, 80.2531",5619.7,0.55,0.5,0.8,0.438,1.0,0.6157,80.2169799998424,13.0688299998089,80.253075,13.1053
waste,"Waste site at 12.9309, 80.2148","Park at 12.9715, 80.1837",5620.3,0.55,0.5,0.8,0.438,1.0,0.6157,80.2147800001787,12.9308900002315,80.183651,12.971514
waste,"Waste site at 12.9592, 80.2326","Park at 12.9812, 80.1859",5622.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.2325999995894,12.959200000212299,80.185853,12.981169000000001
waste,"Waste site at 13.0792, 80.1906","Park at 13.0487, 80.2320",5617.3,0.55,0.5,0.8,0.438,1.0,0.6157,80.1906200004269,13.079230000044499,80.232028,13.048704999999998
waste,"Waste site at 13.1444, 80.2432","Park at 13.1032, 80.2736",5622.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.2432400000786,13.144399999632098,80.273576,13.103163
waste,"Waste site at 13.0726, 80.2650","Park at 13.0219, 80.2694",5619.8,0.55,0.5,0.8,0.438,1.0,0.6157,80.2650000000199,13.072570000372002,80.269434,13.021942000000001
waste,"Waste site at 13.0927, 80.2492","Park at 13.1357, 80.2769",5623.0,0.55,0.5,0.8,0.438,1.0,0.6157,80.2492289997096,13.092706159694501,80.276874,13.135727000000001
waste,"Waste site at 13.0799, 80.2347","Park at 13.0338, 80.2129",5622.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.2346799998481,13.079919999673498,80.212853,13.033805000000001
waste,"Waste site at 13.1155, 80.2470","Park at 13.0689, 80.2678",5622.3,0.55,0.5,0.8,0.438,1.0,0.6157,80.2470000000063,13.115499999853597,80.2678,13.068931
waste,"Waste site at 13.0304, 80.2295","Park at 12.9855, 80.2539",5622.6,0.55,0.5,0.8,0.438,1.0,0.6157,80.2295390004047,13.030389999941798,80.253882,12.985502999999998
waste,"Waste site at 13.0799, 80.2347","Park at 13.0338, 80.2129",5622.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.2346799998481,13.079919999673498,80.212853,13.033805000000001
waste,"Waste site at 13.0926, 80.2111","Park at 13.1356, 80.2386",5619.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.2110900002515,13.0925599996353,80.238592,13.135630999999998
waste,"Waste site at 13.0944, 80.2685","Park at 13.0723, 80.2218",5619.4,0.55,0.5,0.8,0.438,1.0,0.6157,80.2685158798004,13.094378509692598,80.221825,13.072313999999999
waste,"Waste site at 13.0363, 80.2681","Park at 13.0640, 80.2247",5617.7,0.55,0.5,0.8,0.438,1.0,0.6157,80.2680900002427,13.0363199999141,80.224675,13.064039999999999
waste,"Waste site at 13.0688, 80.2170","Park at 13.1053, 80.1810",5617.0,0.55,0.5,0.8,0.438,1.0,0.6157,80.2169799998424,13.0688299998089,80.180968,13.105344
waste,"Waste site at 13.0759, 80.2147","Park at 13.1094, 80.2537",5622.6,0.55,0.5,0.8,0.438,1.0,0.6157,80.214699999626,13.075900000069003,80.253713,13.109398999999998
waste,"Waste site at 13.1113, 80.1872","Park at 13.0652, 80.2088",5620.2,0.55,0.5,0.8,0.438,1.0,0.6157,80.1871599999231,13.1113399998117,80.208784,13.065155
waste,"Waste site at 13.1156, 80.2043","Park at 13.0649, 80.2072",5619.4,0.55,0.5,0.8,0.438,1.0,0.6157,80.2043300001292,13.1156199996601,80.207164,13.064885999999998
waste,"Waste site at 13.0759, 80.2147","Park at 13.1094, 80.2537",5622.6,0.55,0.5,0.8,0.438,1.0,0.6157,80.214699999626,13.075900000069003,80.253713,13.109398999999998
waste,"Waste site at 13.1073, 80.2464","Park at 13.0890, 80.1980",5618.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.2463666597329,13.107308330436203,80.19801200000002,13.089025
waste,"Waste site at 13.0722, 80.2710","Park at 13.1205, 80.2548",5622.0,0.55,0.5,0.8,0.438,1.0,0.6157,80.2709650000387,13.072194999944097,80.254832,13.120506
waste,"Waste site at 13.0926, 80.2111","Park at 13.1356, 80.2386",5619.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.2110900002515,13.0925599996353,80.238592,13.135630999999998
waste,"Waste site at 13.1044, 80.2754","Park at 13.1273, 80.2291",5621.6,0.55,0.5,0.8,0.438,1.0,0.6157,80.2754100004185,13.104400000158902,80.22911,13.127298
waste,"Waste site at 13.0927, 80.2492","Park at 13.0630, 80.2071",5621.9,0.55,0.5,0.8,0.438,1.0,0.6157,80.2492289997096,13.092706159694501,80.207148,13.063003000000002
waste,"Waste site at 13.0181, 80.2725","Park at 13.0632, 80.2486",5620.7,0.55,0.5,0.8,0.438,1.0,0.6157,80.2725000000674,13.0181000001652,80.248641,13.063219
waste,"Waste site at 13.0953, 80.2219","Park at 13.0457, 80.2109",5618.1,0.55,0.5,0.8,0.438,1.0,0.6157,80.2218999997152,13.095340000191799,80.2109,13.045700000000002
waste,"Waste site at 13.1034, 80.1938","Park at 13.0673, 80.2302",5618.0,0.55,0.5,0.8,0.438,1.0,0.6157,80.1937999998316,13.103399999832503,80.230236,13.067279999999998
waste,"Waste site at 13.1004, 80.2075","Park at 13.1446, 80.2331",5621.0,0.55,0.5,0.8,0.438,1.0,0.6157,80.2074899996118,13.100429999637901,80.233138,13.144601999999999
waste,"Waste site at 13.1318, 80.2796","Park at 13.1123, 80.2317",5622.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.279579999578,13.131820000439399,80.231684,13.112306000000002
waste,"Waste site at 13.0759, 80.2147","Park at 13.1094, 80.2537",5622.6,0.55,0.5,0.8,0.438,1.0,0.6157,80.214699999626,13.075900000069003,80.253713,13.109398999999998
waste,"Waste site at 13.1405, 80.1584","Park at 13.1242, 80.2075",5622.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.1583500002938,13.1404999998507,80.207475,13.124178999999998
waste,"Waste site at 13.0930, 80.2264","Park at 13.0499, 80.1988",5623.2,0.55,0.5,0.8,0.438,1.0,0.6157,80.2264099997255,13.0929500002452,80.198782,13.04992
waste,"Waste site at 13.0665, 80.2340","Park at 13.0445, 80.1873",5617.1,0.55,0.5,0.8,0.438,1.0,0.6157,80.2339600003509,13.066539999614198,80.187299,13.044474999999998
waste,"Waste site at 13.0363, 80.2474","Park at 12.9855, 80.2469",5620.9,0.55,0.5,0.8,0.438,1.0,0.6157,80.2474399998367,13.036320000329699,80.246896,12.985499
waste,"Waste site at 13.0544, 80.1872","Park at 13.0207, 80.1484",5622.4,0.55,0.5,0.8,0.438,1.0,0.6157,80.1871999998051,13.054440000003401,80.148397,13.020720999999998
waste,"Waste site at 12.9913, 80.1869","Park at 12.9422, 80.2001",5621.2,0.55,0.5,0.8,0.438,1.0,0.6157,80.1869000004173,12.9913299996975,80.200139,12.942189999999998
waste,"Waste site at 13.1318, 80.2796","Park at 13.1123, 80.2317",5622.5,0.55,0.5,0.8,0.438,1.0,0.6157,80.279579999578,13.131820000439399,80.231684,13.112306000000002
waste,"Waste site at 13.1132, 80.2570","Park at 13.1209, 80.2057",5619.0,0.55,0.5,0.8,0.438,1.0,0.6157,80.256979999608,13.113210000359201,80.205739,13.120887999999999
waste,"Waste site at 13.0907, 80.2514","Park at 13.0938, 80.1997",5620.2,0.55,0.5,0.8,0.438,1.0,0.6157,80.2514000002387,13.09069999963,80.199656,13.093815999999999
waste,"Waste site at 13.0722, 80.2710","Park at 13.0241, 80.2541",5620.3,0.55,0.5,0.8,0.438,1.0,0.6157,80.2709650000387,13.072194999944097,80.254132,13.024130999999999
waste,"Waste site at 13.0638, 80.2244","Park at 13.0773, 80.1744",5618.9,0.55,0.5,0.8,0.438,1.0,0.6157,80.2243800002809,13.0637699999784,80.174426,13.077297999999999
waste,"Waste site at 13.1223, 80.2383","Park at 13.1334, 80.2890",5627.5,0.55,0.5,0.8,0.437,1.0,0.6156,80.2382899998744,13.122340000172096,80.288971,13.133379
waste,"Waste site at 13.0842, 80.2306","Park at 13.0504, 80.2694",5625.7,0.55,0.5,0.8,0.437,1.0,0.6156,80.2306000004244,13.0842000004098,80.269386,13.050410999999997
waste,"Waste site at 13.1004, 80.2075","Park at 13.0722, 80.2507",5627.1,0.55,0.5,0.8,0.437,1.0,0.6156,80.2074899996118,13.100429999637901,80.250658,13.072179
waste,"Waste site at 13.1485, 80.2508","Park at 13.1288, 80.2029",5628.8,0.55,0.5,0.8,0.437,1.0,0.6156,80.250778000206,13.148487000204499,80.202883,13.128814999999998
waste,"Waste site at 13.1057, 80.2528","Park at 13.1049, 80.2009",5629.7,0.55,0.5,0.8,0.437,1.0,0.6156,80.2527849995517,13.105736669549797,80.20086,13.104899
waste,"Waste site at 13.1297, 80.2959","Park at 13.1780, 80.3122",5627.6,0.55,0.5,0.8,0.437,1.0,0.6156,80.2959299999096,13.1296599997431,80.312229,13.177972999999998
waste,"Waste site at 13.0304, 80.2295","Park at 13.0309, 80.1777",5625.4,0.55,0.5,0.8,0.437,1.0,0.6156,80.2295390004047,13.030389999941798,80.177665,13.030865999999998
waste,"Waste site at 13.1057, 80.2528","Park at 13.1049, 80.2009",5629.7,0.55,0.5,0.8,0.437,1.0,0.6156,80.2527849995517,13.105736669549797,80.20086,13.104899
waste,"Waste site at 13.0777, 80.1807","Park at 13.0521, 80.2255",5625.8,0.55,0.5,0.8,0.437,1.0,0.6156,80.1806799996929,13.077650000245496,80.225542,13.052090999999999
waste,"Waste site at 13.1155, 80.2470","Park at 13.1384, 80.2933",5624.7,0.55,0.5,0.8,0.438,1.0,0.6156,80.2470000000063,13.115499999853597,80.293316,13.138433000000001
waste,"Waste site at 13.0209, 80.1883","Park at 12.9700, 80.1872",5627.3,0.55,0.5,0.8,0.437,1.0,0.6156,80.1883299998157,13.0208800000002,80.187211,12.970010999999998
waste,"Waste site at 12.9590, 80.2326","Park at 12.9812, 80.1859",5627.6,0.55,0.5,0.8,0.437,1.0,0.6156,80.2325740000587,12.9590390002377,80.185853,12.981169000000001
waste,"Waste site at 13.1057, 80.2528","Park at 13.1049, 80.2009",5629.7,0.55,0.5,0.8,0.437,1.0,0.6156,80.2527849995517,13.105736669549797,80.20086,13.104899
waste,"Waste site at 13.1057, 80.2528","Park at 13.1049, 80.2009",5629.7,0.55,0.5,0.8,0.437,1.0,0.6156,80.2527849995517,13.105736669549797,80.20086,13.104899
waste,"Waste site at 13.0995, 80.1872","Park at 13.0499, 80.1988",5625.3,0.55,0.5,0.8,0.437,1.0,0.6156,80.1871599997602,13.0994900002647,80.198782,13.04992
waste,"Waste site at 13.0930, 80.2264","Park at 13.0697, 80.1803",5626.1,0.55,0.5,0.8,0.437,1.0,0.6156,80.2264099997255,13.0929500002452,80.180254,13.0697
waste,"Waste site at 13.1151, 80.2233","Park at 13.0650, 80.2324",5625.3,0.55,0.5,0.8,0.437,1.0,0.6156,80.2233000001102,13.1151000003636,80.23237100000001,13.065020000000004
waste,"Waste site at 13.0726, 80.2650","Park at 13.1131, 80.2963",5626.4,0.55,0.5,0.8,0.437,1.0,0.6156,80.2650000000199,13.072570000372002,80.296318,13.113137000000002
waste,"Waste site at 13.1171, 80.2012","Park at 13.1301, 80.2514",5625.0,0.55,0.5,0.8,0.437,1.0,0.6156,80.2012000003129,13.1171000003982,80.251356,13.130147999999997
waste,"Waste site at 13.1444, 80.2432","Park at 13.1031, 80.2736",5625.2,0.55,0.5,0.8,0.437,1.0,0.6156,80.2432400000786,13.144399999632098,80.273597,13.103148
waste,"Waste site at 13.1171, 80.2012","Park at 13.1301, 80.2514",5625.0,0.55,0.5,0.8,0.437,1.0,0.6156,80.2012000003129,13.1171000003982,80.251356,13.130147999999997
waste,"Waste site at 13.0181, 80.2725","Park at 13.0675, 80.2847",5626.8,0.55,0.5,0.8,0.437,1.0,0.6156,80.2725000000674,13.0181000001652,80.284712,13.067549
waste,"Waste site at 13.1348, 80.2698","Park at 13.1066, 80.2426",4290.6,0.3,1.0,0.8,0.571,0.3,0.6156,80.2697862917482,13.134779877525201,80.242553,13.106626999999998
waste,"Waste site at 13.0713, 80.2479","Park at 13.0338, 80.2129",5624.6,0.55,0.5,0.8,0.438,1.0,0.6156,80.2479000003709,13.0712999998393,80.212853,13.033805000000001
waste,"Waste site at 13.0304, 80.2295","Park at 12.9889, 80.1996",5624.9,0.55,0.5,0.8,0.438,1.0,0.6156,80.2295390004047,13.030389999941798,80.19958,12.988871899999996
waste,"Waste site at 13.0171, 80.2141","Park at 13.0322, 80.1644",5633.7,0.55,0.5,0.8,0.437,1.0,0.6155,80.2140559997073,13.017111999569098,80.1644219,13.0321575
waste,"Waste site at 13.1156, 80.2043","Park at 13.0876, 80.2477",5632.4,0.55,0.5,0.8,0.437,1.0,0.6155,80.2043300001292,13.1156199996601,80.24774,13.087637
waste,"Waste site at 13.0510, 80.2776","Park at 13.0984, 80.2587",5631.5,0.55,0.5,0.8,0.437,1.0,0.6155,80.2775700003776,13.050989999632701,80.258716,13.098436999999995
waste,"Waste site at 13.0926, 80.2111","Park at 13.1099, 80.2599",5632.6,0.55,0.5,0.8,0.437,1.0,0.6155,80.2110900002515,13.0925599996353,80.259928,13.109942
waste,"Waste site at 13.1151, 80.2233","Park at 13.0725, 80.2518",5632.8,0.55,0.5,0.8,0.437,1.0,0.6155,80.2233000001102,13.1151000003636,80.251798,13.072513
waste,"Waste site at 13.0273, 80.2606","Park at 13.0640, 80.2247",5633.6,0.55,0.5,0.8,0.437,1.0,0.6155,80.2606100004354,13.0272500003223,80.224675,13.064039999999999
water,"Water site at 13.0343, 80.1931","Park at 13.0317, 80.1751",1968.4,0.5,0.5,0.8,0.803,0.6,0.6155,80.19305460003778,13.034336013624737,80.175109,13.031657
water,"Water site at 12.9012, 80.2369","Park at 12.8963, 80.2195",1964.9,0.5,0.5,0.8,0.804,0.6,0.6155,80.23691851140424,12.901245265226311,80.219528,12.896284999999999
waste,"Waste site at 13.0799, 80.2347","Park at 13.0740, 80.2863",5635.0,0.55,0.5,0.8,0.437,1.0,0.6155,80.2346799998481,13.079919999673498,80.286305,13.074013
waste,"Waste site at 13.0363, 80.2681","Park at 13.0267, 80.2171",5632.3,0.55,0.5,0.8,0.437,1.0,0.6155,80.2680900002427,13.0363199999141,80.217083,13.026707999999996
waste,"Waste site at 13.1507, 80.2610","Park at 13.1583, 80.2096",5631.9,0.55,0.5,0.8,0.437,1.0,0.6155,80.2609799997244,13.150660000020702,80.2096017,13.1582745
waste,"Waste site at 13.1119, 80.2321","Park at 13.0665, 80.2084",5630.2,0.55,0.5,0.8,0.437,1.0,0.6155,80.2320500004026,13.111861890089,80.208392,13.066543000000001
waste,"Waste site at 12.9933, 80.2060","Park at 13.0197, 80.1616",5631.8,0.55,0.5,0.8,0.437,1.0,0.6155,80.2060000004244,12.9932999996114,80.161614,13.019732
waste,"Waste site at 13.1155, 80.2470","Park at 13.0673, 80.2302",5634.1,0.55,0.5,0.8,0.437,1.0,0.6155,80.2470000000063,13.115499999853597,80.230236,13.067279999999998
waste,"Waste site at 13.1232, 80.1595","Park at 13.0890, 80.1980",5630.7,0.55,0.5,0.8,0.437,1.0,0.6155,80.1595499999726,13.123240000136796,80.19801200000002,13.089025
waste,"Waste site at 13.0638, 80.2244","Park at 13.1136, 80.2352",5630.6,0.55,0.5,0.8,0.437,1.0,0.6155,80.2243800002809,13.0637699999784,80.235244,13.113554999999998
waste,"Waste site at 13.0907, 80.2514","Park at 13.0642, 80.2071",5630.4,0.55,0.5,0.8,0.437,1.0,0.6155,80.2514000002387,13.09069999963,80.207081,13.064163
waste,"Waste site at 13.0904, 80.1942","Park at 13.1270, 80.2302",5631.7,0.55,0.5,0.8,0.437,1.0,0.6155,80.1941799995546,13.090359999828898,80.230244,13.127012999999996
waste,"Waste site at 13.0926, 80.2111","Park at 13.1099, 80.2599",5632.6,0.55,0.5,0.8,0.437,1.0,0.6155,80.2110900002515,13.0925599996353,80.259928,13.109942
waste,"Waste site at 13.1172, 80.2559","Park at 13.0663, 80.2572",5630.6,0.55,0.5,0.8,0.437,1.0,0.6155,80.255850000392,13.1171900000293,80.257235,13.066297
waste,"Waste site at 13.1119, 80.2321","Park at 13.0665, 80.2084",5630.2,0.55,0.5,0.8,0.437,1.0,0.6155,80.2320500004026,13.111861890089,80.208392,13.066543000000001
waste,"Waste site at 13.1172, 80.2559","Park at 13.0703, 80.2761",5634.6,0.55,0.5,0.8,0.437,1.0,0.6155,80.255850000392,13.1171900000293,80.27607,13.070256
waste,"Waste site at 13.0953, 80.2219","Park at 13.1391, 80.1953",5635.8,0.55,0.5,0.8,0.436,1.0,0.6155,80.2218999997152,13.095340000191799,80.19533200000001,13.1391424
waste,"Waste site at 13.0413, 80.2768","Park at 12.9910, 80.2683",5636.5,0.55,0.5,0.8,0.436,1.0,0.6155,80.276770000357,13.041289999830099,80.268283,12.991009
waste,"Waste site at 13.0271, 80.2242","Park at 13.0425, 80.2738",5634.0,0.55,0.5,0.8,0.437,1.0,0.6155,80.2242199996671,13.027092999785697,80.273755,13.042464999999998
waste,"Waste site at 13.0839, 80.1883","Park at 13.0982, 80.2382",5635.9,0.55,0.5,0.8,0.436,1.0,0.6155,80.1883400003341,13.0838900001099,80.238232,13.098206999999999
waste,"Waste site at 13.1068, 80.2912","Park at 13.0744, 80.2511",5635.9,0.55,0.5,0.8,0.436,1.0,0.6155,80.29120299960252,13.106818999584897,80.251061,13.074437999999999
waste,"Waste site at 13.0906, 80.2492","Park at 13.1221, 80.2084",5632.2,0.55,0.5,0.8,0.437,1.0,0.6155,80.2492299998327,13.090560000234598,80.20843,13.122088999999999
waste,"Waste site at 13.1232, 80.1595","Park at 13.1362, 80.2098",5636.3,0.55,0.5,0.8,0.436,1.0,0.6155,80.1595499999726,13.123240000136796,80.209833,13.136218
waste,"Waste site at 13.1172, 80.2559","Park at 13.0663, 80.2572",5630.6,0.55,0.5,0.8,0.437,1.0,0.6155,80.255850000392,13.1171900000293,80.257235,13.066297
waste,"Waste site at 13.0799, 80.2347","Park at 13.0740, 80.2863",5635.0,0.55,0.5,0.8,0.437,1.0,0.6155,80.2346799998481,13.079919999673498,80.286305,13.074013
waste,"Waste site at 13.1172, 80.2559","Park at 13.0703, 80.2761",5634.6,0.55,0.5,0.8,0.437,1.0,0.6155,80.255850000392,13.1171900000293,80.27607,13.070256
waste,"Waste site at 13.0977, 80.2422","Park at 13.0515, 80.2204",5633.7,0.55,0.5,0.8,0.437,1.0,0.6155,80.2422000000804,13.097700000272399,80.220382,13.051469
waste,"Waste site at 13.0953, 80.2219","Park at 13.1240, 80.2648",5630.8,0.55,0.5,0.8,0.437,1.0,0.6155,80.2218999997152,13.095340000191799,80.264804,13.124039999999997
waste,"Waste site at 13.0918, 80.2590","Park at 13.1334, 80.2890",5635.6,0.55,0.5,0.8,0.436,1.0,0.6155,80.2589600001028,13.0917699995843,80.288971,13.133379
waste,"Waste site at 12.9590, 80.2326","Park at 12.9081, 80.2304",5635.4,0.55,0.5,0.8,0.436,1.0,0.6155,80.2325740000587,12.9590390002377,80.230408,12.908127999999998
waste,"Waste site at 13.0815, 80.2201","Park at 13.0308, 80.2159",5630.7,0.55,0.5,0.8,0.437,1.0,0.6155,80.2201000000232,13.081499999935598,80.215859,13.030758
waste,"Waste site at 13.0926, 80.2111","Park at 13.1099, 80.2599",5632.6,0.55,0.5,0.8,0.437,1.0,0.6155,80.2110900002515,13.0925599996353,80.259928,13.109942
waste,"Waste site at 13.0510, 80.2776","Park at 13.0521, 80.2255",5642.6,0.55,0.5,0.8,0.436,1.0,0.6154,80.2775700003776,13.050989999632701,80.225542,13.052090999999999
waste,"Waste site at 13.0936, 80.2428","Park at 13.1261, 80.2027",5638.5,0.55,0.5,0.8,0.436,1.0,0.6154,80.242750000209,13.093590000162997,80.202682,13.126099
waste,"Waste site at 12.9590, 80.2326","Park at 12.9773, 80.1840",5642.4,0.55,0.5,0.8,0.436,1.0,0.6154,80.2325740000587,12.9590390002377,80.184016,12.977339999999998
waste,"Waste site at 13.1354, 80.2533","Park at 13.1597, 80.2075",5639.4,0.55,0.5,0.8,0.436,1.0,0.6154,80.2532800003674,13.1354399999091,80.2075149,13.1596992
waste,"Waste site at 13.0665, 80.2070","Park at 13.0560, 80.2579",5641.0,0.55,0.5,0.8,0.436,1.0,0.6154,80.2069549998569,13.066450000218,80.257882,13.056016
waste,"Waste site at 13.0743, 80.2398","Park at 13.0233, 80.2407",5641.7,0.55,0.5,0.8,0.436,1.0,0.6154,80.2398200001089,13.0742600002098,80.240748,13.023256000000002
waste,"Waste site at 13.0777, 80.1807","Park at 13.0951, 80.2296",5642.0,0.55,0.5,0.8,0.436,1.0,0.6154,80.1806799996929,13.077650000245496,80.229571,13.095129999999997
waste,"Waste site at 13.1781, 80.2532","Park at 13.1271, 80.2532",5637.0,0.55,0.5,0.8,0.436,1.0,0.6154,80.2531509995494,13.178062000166898,80.253222,13.127093
waste,"Waste site at 13.1073, 80.2464","Park at 13.0565, 80.2422",5640.3,0.55,0.5,0.8,0.436,1.0,0.6154,80.2463666597329,13.107308330436203,80.242231,13.056471
waste,"Waste site at 13.1249, 80.1695","Park at 13.1597, 80.2075",5639.2,0.55,0.5,0.8,0.436,1.0,0.6154,80.169459999717,13.124929999819097,80.2075149,13.1596992
waste,"Waste site at 13.0638, 80.2244","Park at 13.0308, 80.1847",5641.8,0.55,0.5,0.8,0.436,1.0,0.6154,80.2243800002809,13.0637699999784,80.184695,13.030778999999999
waste,"Waste site at 13.1223, 80.2383","Park at 13.1694, 80.2583",5641.4,0.55,0.5,0.8,0.436,1.0,0.6154,80.2382899998744,13.122340000172096,80.258348,13.169409
waste,"Waste site at 13.0792, 80.1906","Park at 13.1288, 80.2029",5642.8,0.55,0.5,0.8,0.436,1.0,0.6154,80.1906200004269,13.079230000044499,80.202883,13.128814999999998
waste,"Waste site at 13.0977, 80.2422","Park at 13.1357, 80.2769",5640.5,0.55,0.5,0.8,0.436,1.0,0.6154,80.2422000000804,13.097700000272399,80.276874,13.135727000000001
waste,"Waste site at 12.9933, 80.2060","Park at 12.9945, 80.2580",5642.7,0.55,0.5,0.8,0.436,1.0,0.6154,80.2060000004244,12.9932999996114,80.258013,12.994543000000002
waste,"Waste site at 13.0722, 80.2710","Park at 13.1206, 80.2547",5637.4,0.55,0.5,0.8,0.436,1.0,0.6154,80.2709650000387,13.072194999944097,80.2546952,13.120609100000003
waste,"Waste site at 13.0618, 80.2597","Park at 13.0642, 80.2078",5637.1,0.55,0.5,0.8,0.436,1.0,0.6154,80.2597000003513,13.061809999837099,80.207764,13.064163
waste,"Waste site at 13.1092, 80.2432","Park at 13.1334, 80.2890",5638.6,0.55,0.5,0.8,0.436,1.0,0.6154,80.2431799999987,13.109189999664602,80.288971,13.133379
waste,"Waste site at 12.9913, 80.1869","Park at 12.9421, 80.2005",5639.0,0.55,0.5,0.8,0.436,1.0,0.6154,80.1869000004173,12.9913299996975,80.200528,12.942125999999998
waste,"Waste site at 13.0777, 80.1807","Park at 13.0331, 80.2059",5637.6,0.55,0.5,0.8,0.436,1.0,0.6154,80.1806799996929,13.077650000245496,80.205866,13.033054999999996
waste,"Waste site at 13.1223, 80.2383","Park at 13.0741, 80.2213",5639.5,0.55,0.5,0.8,0.436,1.0,0.6154,80.2382899998744,13.122340000172096,80.221312,13.074140999999997
waste,"Waste site at 13.1092, 80.2432","Park at 13.1355, 80.2877",5638.0,0.55,0.5,0.8,0.436,1.0,0.6154,80.2431799999987,13.109189999664602,80.28773700000002,13.135488999999998
waste,"Waste site at 13.1116, 80.2155","Park at 13.0744, 80.2511",5636.7,0.55,0.5,0.8,0.436,1.0,0.6154,80.2155230002128,13.1116409998588,80.251061,13.074437999999999
waste,"Waste site at 13.0608, 80.2695","Park at 13.1094, 80.2537",5640.7,0.55,0.5,0.8,0.436,1.0,0.6154,80.2695299998422,13.060809999951996,80.253713,13.109398999999998
waste,"Waste site at 13.1376, 80.2456","Park at 13.0869, 80.2505",5639.5,0.55,0.5,0.8,0.436,1.0,0.6154,80.245600000242,13.137620000016296,80.25054,13.086858999999999
waste,"Waste site at 13.0363, 80.2681","Park at 13.0871, 80.2629",5643.0,0.55,0.5,0.8,0.436,1.0,0.6154,80.2680900002427,13.0363199999141,80.262895,13.087088999999999
waste,"Waste site at 12.9592, 80.2326","Park at 12.9773, 80.1840",5638.6,0.55,0.5,0.8,0.436,1.0,0.6154,80.2325999995894,12.959200000212299,80.184016,12.977339999999998
